exp	acc	target	biosample	synonyms	biorep	techrep	read	read_length	run_type	read_count	url	md5sum	controls	qc_flags
ENCSR991ADX	ENCFF465JVB	U2AF2	HepG2	HepG2 cell,Hep-G2	1	1_1	1	40	single-ended	26485574	https://encode-public.s3.amazonaws.com/2017/01/26/ab229219-a060-4a12-8d95-5b8e669ad7f7/ENCFF465JVB.fastq.gz	9b7ead47e14a65313ae6a452934d7ac4	ENCSR735QJO	mild to moderate bottlenecking,low read length,low read depth
ENCSR039CUX	ENCFF186JOP	PLSCR1	HepG2	HepG2 cell,Hep-G2	1	1_1	1	100	single-ended	46037543	https://encode-public.s3.amazonaws.com/2019/07/31/39184bd3-8f9e-4843-8463-d9405d6a8f51/ENCFF186JOP.fastq.gz	27b483e10ca3c80d79837b8acb951e92	ENCSR313HFF	missing genetic modification reagents,mild to moderate bottlenecking,borderline replicate concordance
ENCSR039CUX	ENCFF670UXT	PLSCR1	HepG2	HepG2 cell,Hep-G2	2	2_1	1	100	single-ended	45048930	https://encode-public.s3.amazonaws.com/2019/07/31/20abd8df-511e-49ac-9729-746b0802aafd/ENCFF670UXT.fastq.gz	6bb5945e8e94258e41f8e9c997d383a2	ENCSR313HFF	missing genetic modification reagents,mild to moderate bottlenecking,borderline replicate concordance
ENCSR842SRB	ENCFF369QFX	ZNF350	HepG2	HepG2 cell,Hep-G2	2	2_1	1	100	single-ended	36417965	https://encode-public.s3.amazonaws.com/2019/07/31/4708799b-6812-4d95-a353-afd5fe8a5f15/ENCFF369QFX.fastq.gz	794352b50b5a12a953b5e3b26bc19c1f	ENCSR730QNM	missing genetic modification reagents,borderline replicate concordance,mild to moderate bottlenecking,low read depth
ENCSR842SRB	ENCFF260YHQ	ZNF350	HepG2	HepG2 cell,Hep-G2	1	1_1	1	100	single-ended	28868759	https://encode-public.s3.amazonaws.com/2019/07/31/e361ef00-e59b-4e47-88a8-23e4e8daa141/ENCFF260YHQ.fastq.gz	809686e5010db8f3922db253cb702929	ENCSR730QNM	missing genetic modification reagents,borderline replicate concordance,mild to moderate bottlenecking,low read depth
ENCSR872ZHM	ENCFF657KNO	KDM5A	HepG2	HepG2 cell,Hep-G2	1	1_1	1	36	paired-ended	39176594	https://encode-public.s3.amazonaws.com/2016/02/26/8aff90a3-2a01-4477-a90c-fecc0ef87056/ENCFF657KNO.fastq.gz	0e81d23a42f30442e1c5772b8410568c	ENCSR055XHN	low read length,antibody characterized with exemption,borderline replicate concordance,inconsistent control read length,mild to moderate bottlenecking,inconsistent control run_type,missing controlled_by
ENCSR872ZHM	ENCFF144RFX	KDM5A	HepG2	HepG2 cell,Hep-G2	2	2_1	1	36	paired-ended	45384934	https://encode-public.s3.amazonaws.com/2016/02/26/a20e2df7-aed9-419c-ac02-81da602eac2f/ENCFF144RFX.fastq.gz	30311cc96c1cc807abb9b59d00a11fe2	ENCSR055XHN	low read length,antibody characterized with exemption,borderline replicate concordance,inconsistent control read length,mild to moderate bottlenecking,inconsistent control run_type,missing controlled_by
ENCSR011PEI	ENCFF959EDS	ZNF175	K562	 K562 cell,K-562,K-562 cell	2	2_1	1	50	single-ended	15522219	https://encode-public.s3.amazonaws.com/2016/03/14/6172be42-6441-4214-b852-7a11d3680f3f/ENCFF959EDS.fastq.gz	71f8811bfdcdf606d853b28a6b9a39d9	ENCSR672RME	missing genetic modification characterization,mild to moderate bottlenecking,missing compliant biosample characterization,low read depth
ENCSR011PEI	ENCFF282GDI	ZNF175	K562	 K562 cell,K-562,K-562 cell	1	1_1	1	50	single-ended	12647877	https://encode-public.s3.amazonaws.com/2016/03/14/a272257c-e566-49a1-9df5-2e4a71064e71/ENCFF282GDI.fastq.gz	8c6e12559256a43fe1d7fca698227467	ENCSR672RME	missing genetic modification characterization,mild to moderate bottlenecking,missing compliant biosample characterization,low read depth
ENCSR011PEI	ENCFF316FIQ	ZNF175	K562	 K562 cell,K-562,K-562 cell	1	1_1	1	50	single-ended	13077741	https://encode-public.s3.amazonaws.com/2016/03/26/7eed1868-53f1-43eb-9f26-8373de763ca1/ENCFF316FIQ.fastq.gz	4fdd39114e7555ea4d5fde2c5fd3ad2d	ENCSR672RME	missing genetic modification characterization,mild to moderate bottlenecking,missing compliant biosample characterization,low read depth
ENCSR011PEI	ENCFF740WEF	ZNF175	K562	 K562 cell,K-562,K-562 cell	2	2_1	1	50	single-ended	10526455	https://encode-public.s3.amazonaws.com/2016/03/26/f56cee68-5e95-4766-acd3-8f65a1cb48d9/ENCFF740WEF.fastq.gz	39c4c8b7bdd02242f20fbb236d3032e3	ENCSR672RME	missing genetic modification characterization,mild to moderate bottlenecking,missing compliant biosample characterization,low read depth
ENCSR265WJC	ENCFF006QJD	KLF4	MCF-7	MCF7,MCF7 cell,MCF-7 cell	1	1_1	1	50	single-ended	15832771	https://encode-public.s3.amazonaws.com/2016/03/15/a6faea1c-94a3-4922-a489-c08c472188cf/ENCFF006QJD.fastq.gz	29695b17e525724b6fa50dac2732c89a	ENCSR167UME	missing genetic modification characterization,missing compliant biosample characterization
ENCSR265WJC	ENCFF542BMY	KLF4	MCF-7	MCF7,MCF7 cell,MCF-7 cell	2	2_1	1	50	single-ended	17307783	https://encode-public.s3.amazonaws.com/2016/03/15/3c5a76d5-a20d-40fb-be21-9d2c0cc75426/ENCFF542BMY.fastq.gz	0dfa418c2ff5fcece57e4017a8eaa014	ENCSR167UME	missing genetic modification characterization,missing compliant biosample characterization
ENCSR265WJC	ENCFF765LUQ	KLF4	MCF-7	MCF7,MCF7 cell,MCF-7 cell	1	1_1	1	50	single-ended	17657867	https://encode-public.s3.amazonaws.com/2016/03/16/89f7bdcc-ce1f-4bb8-8357-afc618b03599/ENCFF765LUQ.fastq.gz	b616819af4b8fc8c4de9deb7ad4093ed	ENCSR167UME	missing genetic modification characterization,missing compliant biosample characterization
ENCSR265WJC	ENCFF277ODW	KLF4	MCF-7	MCF7,MCF7 cell,MCF-7 cell	2	2_1	1	50	single-ended	16772305	https://encode-public.s3.amazonaws.com/2016/03/16/64fbb17e-1725-434d-9b65-3418907416c4/ENCFF277ODW.fastq.gz	99fcd53bb9c83f0e1bf546fd1765096b	ENCSR167UME	missing genetic modification characterization,missing compliant biosample characterization
ENCSR108TYQ	ENCFF495VRD	GATAD1	HepG2	HepG2 cell,Hep-G2	2	2_1	1	76	single-ended	52146579	https://encode-public.s3.amazonaws.com/2016/09/27/75e6db2e-ab78-421f-a410-6a22feb117b1/ENCFF495VRD.fastq.gz	cf251b957f552916dfb33219650f6c42	ENCSR239QGH	missing genetic modification reagents,missing compliant biosample characterization
ENCSR108TYQ	ENCFF461VNE	GATAD1	HepG2	HepG2 cell,Hep-G2	1	1_1	1	76	single-ended	49166038	https://encode-public.s3.amazonaws.com/2016/10/12/b7d6830d-a24b-4e1a-85fd-01479a4198c5/ENCFF461VNE.fastq.gz	1466b3cb19d494a6ba1e27a546f64e10	ENCSR239QGH	missing genetic modification reagents,missing compliant biosample characterization
ENCSR849WCQ	ENCFF439JPL	ASH2L	GM12878		2	2_1	1	75	single-ended	40113785	https://encode-public.s3.amazonaws.com/2016/02/26/00d9b5ab-b448-4246-91c6-9245967ae85c/ENCFF439JPL.fastq.gz	e1b3536f0dc07f1a2fd2de0571422d7f	ENCSR142REC	borderline replicate concordance,mild to moderate bottlenecking,low read depth,inconsistent control read length
ENCSR849WCQ	ENCFF236MSV	ASH2L	GM12878		1	1_1	1	76	single-ended	20056078	https://encode-public.s3.amazonaws.com/2016/03/03/29a1a16e-b483-477a-8b64-48b010f61d79/ENCFF236MSV.fastq.gz	0549f08f9449a867955405fdd3bf04ba	ENCSR142REC	borderline replicate concordance,mild to moderate bottlenecking,low read depth,inconsistent control read length
ENCSR194KWL	ENCFF939GNW	ZNF704	HEK293	human embryonic kidney cell	1	1_1	1	101	paired-ended	29203253	https://encode-public.s3.amazonaws.com/2016/11/19/86b975f8-7edc-46b4-b824-c7675f0b19f1/ENCFF939GNW.fastq.gz	0f66277885dc54b51f41de93a117c3b1	ENCSR598OXI,ENCSR007GUS,ENCSR049NDP,ENCSR110ZVM,ENCSR123TVS,ENCSR236FPN,ENCSR260MAS,ENCSR278MZO,ENCSR311DYU,ENCSR316OQD,ENCSR361UQO,ENCSR398UVH,ENCSR468NLK,ENCSR499OOH,ENCSR499QIO,ENCSR523KUQ,ENCSR537CWQ,ENCSR603CJM,ENCSR679WSJ,ENCSR736BTL,ENCSR782QKO,ENCSR840JVQ,ENCSR851FFP,ENCSR860UAT,ENCSR873PPH	missing genetic modification characterization,missing biosample characterization
ENCSR194KWL	ENCFF044XFM	ZNF704	HEK293	human embryonic kidney cell	1	1_1	2	101	paired-ended	29203253	https://encode-public.s3.amazonaws.com/2016/11/19/fdc613b2-7425-4382-b026-ffcc68c94055/ENCFF044XFM.fastq.gz	7ce7b0188701b91061bf8440a9bbe1bf	ENCSR598OXI,ENCSR007GUS,ENCSR049NDP,ENCSR110ZVM,ENCSR123TVS,ENCSR236FPN,ENCSR260MAS,ENCSR278MZO,ENCSR311DYU,ENCSR316OQD,ENCSR361UQO,ENCSR398UVH,ENCSR468NLK,ENCSR499OOH,ENCSR499QIO,ENCSR523KUQ,ENCSR537CWQ,ENCSR603CJM,ENCSR679WSJ,ENCSR736BTL,ENCSR782QKO,ENCSR840JVQ,ENCSR851FFP,ENCSR860UAT,ENCSR873PPH	missing genetic modification characterization,missing biosample characterization
ENCSR194KWL	ENCFF528YMC	ZNF704	HEK293	human embryonic kidney cell	2	2_1	1	101	paired-ended	28265070	https://encode-public.s3.amazonaws.com/2016/11/19/a6f27a5e-7b42-4b2e-9d5f-bace4d5d8aec/ENCFF528YMC.fastq.gz	5cd39fd45ac89da96b5c3b6026172675	ENCSR598OXI,ENCSR007GUS,ENCSR049NDP,ENCSR110ZVM,ENCSR123TVS,ENCSR236FPN,ENCSR260MAS,ENCSR278MZO,ENCSR311DYU,ENCSR316OQD,ENCSR361UQO,ENCSR398UVH,ENCSR468NLK,ENCSR499OOH,ENCSR499QIO,ENCSR523KUQ,ENCSR537CWQ,ENCSR603CJM,ENCSR679WSJ,ENCSR736BTL,ENCSR782QKO,ENCSR840JVQ,ENCSR851FFP,ENCSR860UAT,ENCSR873PPH	missing genetic modification characterization,missing biosample characterization
ENCSR194KWL	ENCFF097PYZ	ZNF704	HEK293	human embryonic kidney cell	2	2_1	2	101	paired-ended	28265070	https://encode-public.s3.amazonaws.com/2016/11/19/146ad218-5536-4df9-b595-126c9f878d5f/ENCFF097PYZ.fastq.gz	fa637f35076e11a1ba9baf12fe946092	ENCSR598OXI,ENCSR007GUS,ENCSR049NDP,ENCSR110ZVM,ENCSR123TVS,ENCSR236FPN,ENCSR260MAS,ENCSR278MZO,ENCSR311DYU,ENCSR316OQD,ENCSR361UQO,ENCSR398UVH,ENCSR468NLK,ENCSR499OOH,ENCSR499QIO,ENCSR523KUQ,ENCSR537CWQ,ENCSR603CJM,ENCSR679WSJ,ENCSR736BTL,ENCSR782QKO,ENCSR840JVQ,ENCSR851FFP,ENCSR860UAT,ENCSR873PPH	missing genetic modification characterization,missing biosample characterization
ENCSR850KIP	ENCFF311BDI	ASH2L	H1	H1	2	2_2	1	36	single-ended	45939707	https://encode-public.s3.amazonaws.com/2016/02/26/88831699-f45e-4f15-a622-412ee1d4e385/ENCFF311BDI.fastq.gz	3cb69960f7e7ee157ea9d6a6ce5b3d1c	ENCSR000AMI	low read length,inconsistent control run_type,inconsistent control read length
ENCSR850KIP	ENCFF879QBW	ASH2L	H1	H1	2	2_1	1	36	single-ended	25449831	https://encode-public.s3.amazonaws.com/2016/02/26/e040f809-e575-497f-b219-ec95e9a20043/ENCFF879QBW.fastq.gz	57daa9d453a788da90cff7168bc0b3bc	ENCSR000AMI	low read length,inconsistent control run_type,inconsistent control read length
ENCSR334UWP	ENCFF226QCB	ZNF462	GM23338		2	2_1	2	100	paired-ended	43804249	https://encode-public.s3.amazonaws.com/2018/12/22/be24b292-e13d-43ad-ae38-949cd9022045/ENCFF226QCB.fastq.gz	e37ac695897f68767bbd02736206065a	ENCSR883NMO,ENCSR518DKF	mild to moderate bottlenecking,moderate library complexity
ENCSR334UWP	ENCFF517YLO	ZNF462	GM23338		2	2_1	1	100	paired-ended	43804249	https://encode-public.s3.amazonaws.com/2018/12/22/fdf57ec4-b6c0-4c3e-9737-bc09487eba20/ENCFF517YLO.fastq.gz	aee3447c67e14ed9c948bbca050dfb97	ENCSR883NMO,ENCSR518DKF	mild to moderate bottlenecking,moderate library complexity
ENCSR334UWP	ENCFF545IBI	ZNF462	GM23338		1	1_1	1	100	paired-ended	38151029	https://encode-public.s3.amazonaws.com/2018/12/22/842d2918-789c-46fc-a42e-5a5db8f955ab/ENCFF545IBI.fastq.gz	41be280f9d9fde9b9ab0802350e1a6e0	ENCSR883NMO,ENCSR518DKF	mild to moderate bottlenecking,moderate library complexity
ENCSR334UWP	ENCFF799AAQ	ZNF462	GM23338		1	1_1	2	100	paired-ended	38151029	https://encode-public.s3.amazonaws.com/2018/12/22/6bd09435-81ea-4ae7-aea7-49aef790e903/ENCFF799AAQ.fastq.gz	96de7f45878c28e76fae8b47e10b43ed	ENCSR883NMO,ENCSR518DKF	mild to moderate bottlenecking,moderate library complexity
ENCSR257XVY	ENCFF251YFI	ZNF83	K562	 K562 cell,K-562,K-562 cell	2	2_1	1	50	single-ended	24116436	https://encode-public.s3.amazonaws.com/2016/03/15/cd19c8db-638a-4f5c-b2e7-eb67e106d8eb/ENCFF251YFI.fastq.gz	37538a4231db9d11f67601e1a32933b6	ENCSR414HEF	missing genetic modification characterization,borderline replicate concordance,missing compliant biosample characterization,low read depth
ENCSR257XVY	ENCFF718QVM	ZNF83	K562	 K562 cell,K-562,K-562 cell	1	1_1	1	50	single-ended	18936344	https://encode-public.s3.amazonaws.com/2016/03/15/fbe17d49-1aea-4451-8b02-1e0bf4f60ff6/ENCFF718QVM.fastq.gz	601086199611096b6fb057fbc9c20a05	ENCSR414HEF	missing genetic modification characterization,borderline replicate concordance,missing compliant biosample characterization,low read depth
ENCSR257XVY	ENCFF471BMT	ZNF83	K562	 K562 cell,K-562,K-562 cell	1	1_1	1	50	single-ended	25486828	https://encode-public.s3.amazonaws.com/2016/03/26/1e3cd017-40a9-4b74-99dd-592e74a564d7/ENCFF471BMT.fastq.gz	7dc0ffce8a56bbb62d1e84b5b50b55b9	ENCSR414HEF	missing genetic modification characterization,borderline replicate concordance,missing compliant biosample characterization,low read depth
ENCSR376FMN	ENCFF036XWQ	EHMT2	HepG2	HepG2 cell,Hep-G2	2	2_1	1	36	paired-ended	21605602	https://encode-public.s3.amazonaws.com/2016/02/26/3cc8a316-092a-4e51-9179-694b8bffe434/ENCFF036XWQ.fastq.gz	999bec6a39bfd02cd6b45003afc9bb5d	ENCSR055XHN	low read length,antibody characterized with exemption,borderline replicate concordance,inconsistent control read length,low read depth,inconsistent control run_type,missing controlled_by
ENCSR376FMN	ENCFF540AUD	EHMT2	HepG2	HepG2 cell,Hep-G2	1	1_1	1	36	paired-ended	23141159	https://encode-public.s3.amazonaws.com/2016/02/26/eefd1b50-5315-458d-ba66-e2a7a4c81edc/ENCFF540AUD.fastq.gz	8bd0739f325e85e8c3051a4721530d44	ENCSR055XHN	low read length,antibody characterized with exemption,borderline replicate concordance,inconsistent control read length,low read depth,inconsistent control run_type,missing controlled_by
ENCSR785UCD	ENCFF870PPB	ZNF8	MCF-7	MCF7,MCF7 cell,MCF-7 cell	2	2_1	2	100	paired-ended	31785421	https://encode-public.s3.amazonaws.com/2017/01/27/f7da9570-309d-45b3-a4d6-37da80bb3a64/ENCFF870PPB.fastq.gz	46ee78b283b765c29b585652b2dd036b	ENCSR217LRF	
ENCSR785UCD	ENCFF615EAA	ZNF8	MCF-7	MCF7,MCF7 cell,MCF-7 cell	1	1_1	2	100	paired-ended	28347588	https://encode-public.s3.amazonaws.com/2017/01/27/2be261fd-601e-4b3b-85d1-73aaab517f42/ENCFF615EAA.fastq.gz	3f16bd0643b0452cc5e34bcce62c23b9	ENCSR217LRF	
ENCSR785UCD	ENCFF548RDN	ZNF8	MCF-7	MCF7,MCF7 cell,MCF-7 cell	2	2_1	1	100	paired-ended	31785421	https://encode-public.s3.amazonaws.com/2017/01/27/f40cb659-061a-43bb-b294-1909fac35f61/ENCFF548RDN.fastq.gz	da6352b5e78c90a32050b9f4f037b037	ENCSR217LRF	
ENCSR785UCD	ENCFF839WCB	ZNF8	MCF-7	MCF7,MCF7 cell,MCF-7 cell	1	1_1	1	100	paired-ended	28347588	https://encode-public.s3.amazonaws.com/2017/01/27/f4b145c6-9d58-4e28-a841-a63e90205fa0/ENCFF839WCB.fastq.gz	ea8dfbfb3a027a6674c9c615e68503c7	ENCSR217LRF	
ENCSR751CJG	ENCFF203DJH	CHD4	GM12878		1	1_1	1	76	single-ended	42670193	https://encode-public.s3.amazonaws.com/2016/03/02/f8ab6515-9a7e-499e-b7e3-b6976f529277/ENCFF203DJH.fastq.gz	2758a23722f74212af20e3de0b5255e7	ENCSR142REC	mild to moderate bottlenecking
ENCSR751CJG	ENCFF374ENZ	CHD4	GM12878		2	2_1	1	76	single-ended	68732300	https://encode-public.s3.amazonaws.com/2016/03/03/2b67f8af-5fa8-4f6b-b936-7a4442a5727f/ENCFF374ENZ.fastq.gz	a570a972b311c9f7f865bef7e6002c55	ENCSR142REC	mild to moderate bottlenecking
ENCSR161CZA	ENCFF925AZB	ATOH8	A549	A-549,A549 cell	2	2_1	1	100	paired-ended	37903383	https://encode-public.s3.amazonaws.com/2018/12/22/aa77a512-85f5-4447-86b1-204eb0170739/ENCFF925AZB.fastq.gz	ee84bbcc5e5d64110a813609d7c1d6c6	ENCSR928HJI,ENCSR641LIQ	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR161CZA	ENCFF325LJQ	ATOH8	A549	A-549,A549 cell	2	2_1	2	100	paired-ended	37903383	https://encode-public.s3.amazonaws.com/2018/12/22/e8edae62-241d-487a-88e8-fd6bca249410/ENCFF325LJQ.fastq.gz	efc2d7040c3705dff665935cb3b75576	ENCSR928HJI,ENCSR641LIQ	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR161CZA	ENCFF109IXL	ATOH8	A549	A-549,A549 cell	1	1_1	1	100	paired-ended	32662247	https://encode-public.s3.amazonaws.com/2018/12/22/7ba282fa-6cfb-4b88-a4bf-c19da2bebe40/ENCFF109IXL.fastq.gz	d6136175dd13d5705ffeb3a164448d6c	ENCSR928HJI,ENCSR641LIQ	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR161CZA	ENCFF167DJS	ATOH8	A549	A-549,A549 cell	1	1_1	2	100	paired-ended	32662247	https://encode-public.s3.amazonaws.com/2018/12/22/cd777934-6c91-41cd-97fe-dedda1c56c86/ENCFF167DJS.fastq.gz	b529febac2491a2a4aec75d4bad0df5e	ENCSR928HJI,ENCSR641LIQ	mild to moderate bottlenecking,moderate library complexity,low read depth
ENCSR578CXC	ENCFF095XXT	ZNF644	HepG2	HepG2 cell,Hep-G2	1	1_1	1	76	single-ended	27414937	https://encode-public.s3.amazonaws.com/2016/09/27/3bffcd1b-42a0-4b51-a5a4-dbd7cc8e11a4/ENCFF095XXT.fastq.gz	fafe31aef53394aa13790b3e39ba3dd5	ENCSR239QGH	low read depth
ENCSR578CXC	ENCFF272TAW	ZNF644	HepG2	HepG2 cell,Hep-G2	2	2_1	1	76	single-ended	36076368	https://encode-public.s3.amazonaws.com/2016/09/27/dc2ba909-0c3b-4dcf-9255-500c5780d26d/ENCFF272TAW.fastq.gz	7406d4bffa7685ed0feb0b55735a3003	ENCSR239QGH	low read depth
ENCSR038RXU	ENCFF283JZA	GABPA	MCF-7	MCF7,MCF7 cell,MCF-7 cell	2	2_1	1	50	single-ended	21262617	https://encode-public.s3.amazonaws.com/2016/03/14/893d2d42-b636-4b00-ad79-7060196f97c3/ENCFF283JZA.fastq.gz	1c226d995eb7fbc2685f4bc5ad013cbb	ENCSR814KDE	missing genetic modification characterization,missing compliant biosample characterization,low read depth
ENCSR038RXU	ENCFF305ZJL	GABPA	MCF-7	MCF7,MCF7 cell,MCF-7 cell	1	1_1	1	50	single-ended	23992812	https://encode-public.s3.amazonaws.com/2016/03/14/c5afa2db-f661-48a8-8207-4120e20368aa/ENCFF305ZJL.fastq.gz	2c9e8da5e67a9aa8705e758cda3699dd	ENCSR814KDE	missing genetic modification characterization,missing compliant biosample characterization,low read depth
ENCSR038RXU	ENCFF089FKI	GABPA	MCF-7	MCF7,MCF7 cell,MCF-7 cell	2	2_1	1	50	single-ended	27254246	https://encode-public.s3.amazonaws.com/2016/03/26/e9b750c5-886c-4f70-a20e-bf58dd461689/ENCFF089FKI.fastq.gz	1e55ad8f327716076a1a7456591f2d0e	ENCSR814KDE	missing genetic modification characterization,missing compliant biosample characterization,low read depth
ENCSR754DWU	ENCFF322TJU	POLR2A	ovary	female reproductive system gonada,animal ovary,female organism genitalia gonad,gonad of reproductive system of female organism,female organism reproductive system gonad,gonada of female organism reproductive system,female reproductive system gonad,gonad of female organism reproductive system,gonad of female organism genitalia,gonad of genitalia of female organism,gonada of female reproductive system,reproductive system of female organism gonada,female organism genitalia gonada,female gonad,female organism reproductive system gonada,reproductive system of female organism gonad,ovum-producing ovary,gonada of female organism genitalia,gonad of female reproductive system,genitalia of female organism gonada,gonada of reproductive system of female organism,gonada of genitalia of female organism,genitalia of female organism gonad	1	1_1	2	100	paired-ended	54121590	https://encode-public.s3.amazonaws.com/2017/01/26/047ddfde-baf6-46dd-a9dc-f5c750c64b25/ENCFF322TJU.fastq.gz	6286ddf680f30dc3771f7401e4641827	ENCSR628RAE	mild to moderate bottlenecking,moderate library complexity,antibody characterized with exemption
ENCSR754DWU	ENCFF384MEM	POLR2A	ovary	female reproductive system gonada,animal ovary,female organism genitalia gonad,gonad of reproductive system of female organism,female organism reproductive system gonad,gonada of female organism reproductive system,female reproductive system gonad,gonad of female organism reproductive system,gonad of female organism genitalia,gonad of genitalia of female organism,gonada of female reproductive system,reproductive system of female organism gonada,female organism genitalia gonada,female gonad,female organism reproductive system gonada,reproductive system of female organism gonad,ovum-producing ovary,gonada of female organism genitalia,gonad of female reproductive system,genitalia of female organism gonada,gonada of reproductive system of female organism,gonada of genitalia of female organism,genitalia of female organism gonad	1	1_1	1	100	paired-ended	54121590	https://encode-public.s3.amazonaws.com/2017/01/26/1d3818d0-edf2-496d-8b1a-56e247a921a2/ENCFF384MEM.fastq.gz	770229c903355b3e6e9a66732e6d3212	ENCSR628RAE	mild to moderate bottlenecking,moderate library complexity,antibody characterized with exemption
ENCSR740NPG	ENCFF979UQU	BACH1	K562	 K562 cell,K-562,K-562 cell	1	1_1	1	50	single-ended	21132053	https://encode-public.s3.amazonaws.com/2016/03/14/2b59788b-cd94-46e4-9a65-1cb97e3a4ce7/ENCFF979UQU.fastq.gz	be16f7471f14e8cb5786190a86c8b24d	ENCSR969FPP	missing genetic modification characterization,missing compliant biosample characterization
ENCSR740NPG	ENCFF858NEZ	BACH1	K562	 K562 cell,K-562,K-562 cell	2	2_1	1	50	single-ended	13775279	https://encode-public.s3.amazonaws.com/2016/03/14/18808901-7326-4fe1-91e0-1a78f0f6c5ea/ENCFF858NEZ.fastq.gz	3137ed127d35502d3aaab90defbcf3db	ENCSR969FPP	missing genetic modification characterization,missing compliant biosample characterization
ENCSR740NPG	ENCFF501KRI	BACH1	K562	 K562 cell,K-562,K-562 cell	2	2_1	1	50	single-ended	20747247	https://encode-public.s3.amazonaws.com/2016/03/26/9669e63c-5c67-4cad-9ce2-f7c2c10855aa/ENCFF501KRI.fastq.gz	6c57bd7c413f8aa40ee5b4551e8f0edc	ENCSR969FPP	missing genetic modification characterization,missing compliant biosample characterization
ENCSR740NPG	ENCFF168MKQ	BACH1	K562	 K562 cell,K-562,K-562 cell	1	1_1	1	50	single-ended	20532948	https://encode-public.s3.amazonaws.com/2016/03/26/6dac2cec-cff2-4b9a-9dc0-0b697799b5e3/ENCFF168MKQ.fastq.gz	a06c5073578ce42a2e77b21e4149df54	ENCSR969FPP	missing genetic modification characterization,missing compliant biosample characterization
ENCSR909TSW	ENCFF965LJP	ZNF547	HEK293	human embryonic kidney cell	1	1_1	1	101	paired-ended	28248045	https://encode-public.s3.amazonaws.com/2016/04/28/7fad0ba2-82b9-4ff5-a5c9-ffa9e1245ce2/ENCFF965LJP.fastq.gz	094caeda3f69405cb9a13f72630574e2	ENCSR598OXI,ENCSR007GUS,ENCSR049NDP,ENCSR110ZVM,ENCSR123TVS,ENCSR236FPN,ENCSR260MAS,ENCSR278MZO,ENCSR311DYU,ENCSR316OQD,ENCSR361UQO,ENCSR398UVH,ENCSR468NLK,ENCSR499OOH,ENCSR499QIO,ENCSR523KUQ,ENCSR537CWQ,ENCSR603CJM,ENCSR679WSJ,ENCSR736BTL,ENCSR782QKO,ENCSR840JVQ,ENCSR851FFP,ENCSR860UAT,ENCSR873PPH	missing genetic modification characterization,missing biosample characterization
ENCSR909TSW	ENCFF923CFU	ZNF547	HEK293	human embryonic kidney cell	2	2_1	1	101	paired-ended	27130798	https://encode-public.s3.amazonaws.com/2016/04/28/4e9517a3-a0e9-44f7-ba55-1a05e493307f/ENCFF923CFU.fastq.gz	c2ee07943b0cf52b844d6a7b9829fb40	ENCSR598OXI,ENCSR007GUS,ENCSR049NDP,ENCSR110ZVM,ENCSR123TVS,ENCSR236FPN,ENCSR260MAS,ENCSR278MZO,ENCSR311DYU,ENCSR316OQD,ENCSR361UQO,ENCSR398UVH,ENCSR468NLK,ENCSR499OOH,ENCSR499QIO,ENCSR523KUQ,ENCSR537CWQ,ENCSR603CJM,ENCSR679WSJ,ENCSR736BTL,ENCSR782QKO,ENCSR840JVQ,ENCSR851FFP,ENCSR860UAT,ENCSR873PPH	missing genetic modification characterization,missing biosample characterization
ENCSR909TSW	ENCFF069MUW	ZNF547	HEK293	human embryonic kidney cell	1	1_1	2	101	paired-ended	28248045	https://encode-public.s3.amazonaws.com/2016/04/28/5d2f6366-3ae4-406c-9f0e-3e163de71817/ENCFF069MUW.fastq.gz	54bf815982af210031c2f46353931555	ENCSR598OXI,ENCSR007GUS,ENCSR049NDP,ENCSR110ZVM,ENCSR123TVS,ENCSR236FPN,ENCSR260MAS,ENCSR278MZO,ENCSR311DYU,ENCSR316OQD,ENCSR361UQO,ENCSR398UVH,ENCSR468NLK,ENCSR499OOH,ENCSR499QIO,ENCSR523KUQ,ENCSR537CWQ,ENCSR603CJM,ENCSR679WSJ,ENCSR736BTL,ENCSR782QKO,ENCSR840JVQ,ENCSR851FFP,ENCSR860UAT,ENCSR873PPH	missing genetic modification characterization,missing biosample characterization
