exp	acc	target	biosample	synonyms	biorep	techrep	read	read_length	run_type	read_count	url	md5sum	controls
ENCSR446FOM	ENCFF541XUO	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6834260	https://encode-public.s3.amazonaws.com/2022/06/30/c7238a81-1e88-40ca-bd6d-080b23a06f28/ENCFF541XUO.fastq.gz	38808a95deb24854298983c471b9d041	ENCSR365VOI
ENCSR446FOM	ENCFF310AZS	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6743906	https://encode-public.s3.amazonaws.com/2022/06/30/a3beca0b-2e42-4b7d-92b9-18bdc76bac75/ENCFF310AZS.fastq.gz	66d077cf762c4f7b868c4c5c65d223fd	ENCSR365VOI
ENCSR446FOM	ENCFF273QXI	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	5282817	https://encode-public.s3.amazonaws.com/2022/06/30/052b8452-c754-4d5a-b7d7-da410b1c50c7/ENCFF273QXI.fastq.gz	e8bd4d03384afa72fed0d63886e23675	ENCSR365VOI
ENCSR446FOM	ENCFF880NTK	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	5113183	https://encode-public.s3.amazonaws.com/2022/06/30/7359ac84-50e1-4729-af9b-867550385c20/ENCFF880NTK.fastq.gz	1edd447529a042902c05c3eedb7b01df	ENCSR365VOI
ENCSR446FOM	ENCFF856VJO	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6792377	https://encode-public.s3.amazonaws.com/2022/06/30/f6f2a770-3207-4b9b-834f-d9107eabbb0b/ENCFF856VJO.fastq.gz	54f393f8734c62d9c7a1cccbd7bd6d7a	ENCSR365VOI
ENCSR446FOM	ENCFF838YIG	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	5291704	https://encode-public.s3.amazonaws.com/2022/06/30/70754bf9-64ea-4cda-a373-4320433f85e8/ENCFF838YIG.fastq.gz	b9077e98073daccc804586c671953287	ENCSR365VOI
ENCSR446FOM	ENCFF634LYE	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6781969	https://encode-public.s3.amazonaws.com/2022/06/30/4a5fbca0-ce17-425b-b42a-45ec7556fe5c/ENCFF634LYE.fastq.gz	bde11a11d20d6a420fafde1cfc1d7431	ENCSR365VOI
ENCSR446FOM	ENCFF255YUW	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	5065030	https://encode-public.s3.amazonaws.com/2022/06/30/265be9ef-5b99-4c10-baac-488fa4779b25/ENCFF255YUW.fastq.gz	dfca3bd078720e50d2776609d411aff7	ENCSR365VOI
ENCSR193SZD	ENCFF071ZCM	CTCF	MCF 10A		1	1_1	1	76	single-ended	2887136	https://encode-public.s3.amazonaws.com/2022/05/11/7473cf1b-6b21-4a62-ae38-ca932d1874a1/ENCFF071ZCM.fastq.gz	49391463dbe87a52d0577011c8efabe4	ENCSR011HCN
ENCSR193SZD	ENCFF958CRM	CTCF	MCF 10A		1	1_1	1	76	single-ended	2903790	https://encode-public.s3.amazonaws.com/2022/05/11/01aafd80-ac07-4f12-afc4-a8eb8e996874/ENCFF958CRM.fastq.gz	87cbf84abbd4f7480c995985ec9b0435	ENCSR011HCN
ENCSR193SZD	ENCFF232EJN	CTCF	MCF 10A		1	1_1	1	76	single-ended	404567	https://encode-public.s3.amazonaws.com/2022/05/11/2b90e4cb-c2a8-4327-84ff-354466fa1fe1/ENCFF232EJN.fastq.gz	abf271f9d3afdcab29e5ee3ff84438e2	ENCSR011HCN
ENCSR193SZD	ENCFF068HES	CTCF	MCF 10A		1	1_1	1	76	single-ended	2863997	https://encode-public.s3.amazonaws.com/2022/05/11/5548c94f-d4ae-44c6-bd48-f589b75b7a3d/ENCFF068HES.fastq.gz	7e46f9bf7cf8775185547fa9a1289507	ENCSR011HCN
ENCSR193SZD	ENCFF794SHD	CTCF	MCF 10A		1	1_1	1	76	single-ended	402041	https://encode-public.s3.amazonaws.com/2022/05/11/764560d6-c8ef-40f2-bdfe-e32112206c38/ENCFF794SHD.fastq.gz	8248e379d9401b69bdcd3c9b579300d0	ENCSR011HCN
ENCSR193SZD	ENCFF520HBX	CTCF	MCF 10A		1	1_1	1	76	single-ended	402332	https://encode-public.s3.amazonaws.com/2022/05/11/4c1cf5b3-1dbf-44a6-83c2-b5b9f0a6179a/ENCFF520HBX.fastq.gz	333f6d604b750cb8eb5523523008b6b1	ENCSR011HCN
ENCSR193SZD	ENCFF392CDD	CTCF	MCF 10A		1	1_1	1	76	single-ended	400119	https://encode-public.s3.amazonaws.com/2022/05/11/40999fe6-c1b5-45e9-ad46-b1f0c5a147a6/ENCFF392CDD.fastq.gz	bad364497f8a094ba76ebd6cab06a34f	ENCSR011HCN
ENCSR193SZD	ENCFF343YDI	CTCF	MCF 10A		1	1_1	1	76	single-ended	2905438	https://encode-public.s3.amazonaws.com/2022/05/11/1178c6a5-099c-490e-9c77-2e80bd323af1/ENCFF343YDI.fastq.gz	670b1db3b910d8de18348cdbaa7310f9	ENCSR011HCN
ENCSR193SZD	ENCFF963WCM	CTCF	MCF 10A		1	1_2	1	76	single-ended	430086	https://encode-public.s3.amazonaws.com/2022/05/11/686df823-19d0-4ef6-b6fa-903640ad2cd2/ENCFF963WCM.fastq.gz	9b0b323d6b1d0406dd0cadedc30253ce	ENCSR011HCN
ENCSR193SZD	ENCFF944FWR	CTCF	MCF 10A		1	1_2	1	76	single-ended	429576	https://encode-public.s3.amazonaws.com/2022/05/11/bb1078fa-33c0-4846-91c9-5050fe53e4df/ENCFF944FWR.fastq.gz	63caff8b0001677d012fd75a037e53b0	ENCSR011HCN
ENCSR193SZD	ENCFF711NJQ	CTCF	MCF 10A		1	1_2	1	76	single-ended	424735	https://encode-public.s3.amazonaws.com/2022/05/11/bfd34a2a-bff0-4ff2-984c-8c0f0653abc9/ENCFF711NJQ.fastq.gz	dcc0c2cb9599f086bba39a37a0e4d7f1	ENCSR011HCN
ENCSR193SZD	ENCFF704AYP	CTCF	MCF 10A		1	1_2	1	76	single-ended	3290689	https://encode-public.s3.amazonaws.com/2022/05/11/5376e16e-c249-47a2-a872-1e2b3b148b71/ENCFF704AYP.fastq.gz	a6bab380583e3c94385693de570c6118	ENCSR011HCN
ENCSR193SZD	ENCFF239FAR	CTCF	MCF 10A		1	1_2	1	76	single-ended	425311	https://encode-public.s3.amazonaws.com/2022/05/11/3e1a2351-7172-4355-beec-646530ed683b/ENCFF239FAR.fastq.gz	59193366173d05855bbacca08c02657b	ENCSR011HCN
ENCSR193SZD	ENCFF155HGW	CTCF	MCF 10A		1	1_2	1	76	single-ended	3304927	https://encode-public.s3.amazonaws.com/2022/05/11/d0891251-4ea9-4c7f-af7c-7afe3452e54b/ENCFF155HGW.fastq.gz	c417af157fd429fb19539e44f0a2c275	ENCSR011HCN
ENCSR193SZD	ENCFF383DZK	CTCF	MCF 10A		1	1_2	1	76	single-ended	3302040	https://encode-public.s3.amazonaws.com/2022/05/11/e638994e-953b-4727-be2a-23c8ff40f168/ENCFF383DZK.fastq.gz	6a03c0559ac4214222cb8b8a9f0d00df	ENCSR011HCN
ENCSR193SZD	ENCFF135ZRI	CTCF	MCF 10A		1	1_2	1	76	single-ended	3265139	https://encode-public.s3.amazonaws.com/2022/05/11/4b0a44e8-211b-400e-a30f-ef70888e0385/ENCFF135ZRI.fastq.gz	c3e5ac54ed4a552c4a8e11cd03da721d	ENCSR011HCN
ENCSR837OOH	ENCFF931UOY	CTCF	right lobe of liver	liver right lobe,lobus hepaticus dexter,right liver lobe	1	1_1	1	76	single-ended	8440749	https://encode-public.s3.amazonaws.com/2022/05/11/cadc4cce-1466-42bc-b633-ea2d183a7ac0/ENCFF931UOY.fastq.gz	0ec81d2b9f67868ba41c62e3497645a8	ENCSR683VJG
ENCSR837OOH	ENCFF551TPM	CTCF	right lobe of liver	liver right lobe,lobus hepaticus dexter,right liver lobe	1	1_1	1	76	single-ended	9136840	https://encode-public.s3.amazonaws.com/2022/05/11/24114120-a13b-45f7-824b-a4f7613611dd/ENCFF551TPM.fastq.gz	26b143862b74272f579b5a739f2115a1	ENCSR683VJG
ENCSR837OOH	ENCFF191YLE	CTCF	right lobe of liver	liver right lobe,lobus hepaticus dexter,right liver lobe	1	1_1	1	76	single-ended	8507361	https://encode-public.s3.amazonaws.com/2022/05/11/88fd156e-a4c6-470e-9421-27c37c399b1c/ENCFF191YLE.fastq.gz	1705167fd3af027b11a534f75b2c6f08	ENCSR683VJG
ENCSR837OOH	ENCFF566HGE	CTCF	right lobe of liver	liver right lobe,lobus hepaticus dexter,right liver lobe	1	1_1	1	76	single-ended	9126323	https://encode-public.s3.amazonaws.com/2022/05/11/5da6b567-f19c-4452-9e05-f35dd35dd2f2/ENCFF566HGE.fastq.gz	8c3901035e22aacc5b57b99776d20d47	ENCSR683VJG
ENCSR837OOH	ENCFF725PFO	CTCF	right lobe of liver	liver right lobe,lobus hepaticus dexter,right liver lobe	1	1_2	1	76	single-ended	7132861	https://encode-public.s3.amazonaws.com/2022/05/11/cc98e1a8-37d7-46ba-ae3d-c4e98e9f755b/ENCFF725PFO.fastq.gz	e839f10a0e6c0bc70f3a8f32cab307a9	ENCSR683VJG
ENCSR837OOH	ENCFF111DVD	CTCF	right lobe of liver	liver right lobe,lobus hepaticus dexter,right liver lobe	1	1_2	1	76	single-ended	6590455	https://encode-public.s3.amazonaws.com/2022/05/11/5ff57e80-a0b3-4beb-9908-3cea7856b8de/ENCFF111DVD.fastq.gz	e5c5c9e397bf3efa65d4567a288fbd02	ENCSR683VJG
ENCSR837OOH	ENCFF639VGN	CTCF	right lobe of liver	liver right lobe,lobus hepaticus dexter,right liver lobe	1	1_2	1	76	single-ended	6652391	https://encode-public.s3.amazonaws.com/2022/05/11/b2ab6316-3c8f-48a8-96e5-e1c72fa9bb5e/ENCFF639VGN.fastq.gz	0115f57149be4bd1380e367e85bb8248	ENCSR683VJG
ENCSR837OOH	ENCFF198ZKY	CTCF	right lobe of liver	liver right lobe,lobus hepaticus dexter,right liver lobe	1	1_2	1	76	single-ended	7098610	https://encode-public.s3.amazonaws.com/2022/05/11/4ba22c6a-8520-4c63-91c9-8b29215a294c/ENCFF198ZKY.fastq.gz	2922536fa843175cafc90d075c5675c0	ENCSR683VJG
ENCSR578AKX	ENCFF758KSH	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_1	1	76	single-ended	3340804	https://encode-public.s3.amazonaws.com/2021/08/25/637e13c0-063d-4bf5-bed0-9ef0163c0073/ENCFF758KSH.fastq.gz	090a5717decdb4115cee5d74e09bf64d	ENCSR170MJE
ENCSR578AKX	ENCFF634OCD	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_1	1	76	single-ended	3343662	https://encode-public.s3.amazonaws.com/2021/08/25/e2d9cb22-6859-4301-9b2f-b0459e9f3168/ENCFF634OCD.fastq.gz	b95724649872491f4eee507dd8699bf0	ENCSR170MJE
ENCSR578AKX	ENCFF866HQF	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_2	1	76	single-ended	9946183	https://encode-public.s3.amazonaws.com/2021/08/25/62c38666-cdbf-4968-91e1-422e49119308/ENCFF866HQF.fastq.gz	fd32b197146868edc9a2410a66e034d0	ENCSR170MJE
ENCSR578AKX	ENCFF678ULP	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_2	1	76	single-ended	10000606	https://encode-public.s3.amazonaws.com/2021/08/25/ed07b892-f1d5-4756-929b-8478d798dbb2/ENCFF678ULP.fastq.gz	2ba706c1ee5fb673e9395da8782d3c9a	ENCSR170MJE
ENCSR578AKX	ENCFF925QAY	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_1	1	76	single-ended	3370890	https://encode-public.s3.amazonaws.com/2021/08/25/0ce0157e-883a-480a-a9ca-8bd9ab19d60a/ENCFF925QAY.fastq.gz	3adfcb1bc2398968930a314a2f045bf2	ENCSR170MJE
ENCSR578AKX	ENCFF736ZLL	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_2	1	76	single-ended	9928989	https://encode-public.s3.amazonaws.com/2021/08/25/74e9a6bc-e020-495e-983f-b73cdaaf0d85/ENCFF736ZLL.fastq.gz	659078b147cc4261d52b4ded20d5fd5b	ENCSR170MJE
ENCSR578AKX	ENCFF896IQD	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_1	1	76	single-ended	3311018	https://encode-public.s3.amazonaws.com/2021/08/25/cd5d7a2b-6402-49ae-a8f9-61731f785f13/ENCFF896IQD.fastq.gz	c08046fab220f25f0137f5f6fa75ada7	ENCSR170MJE
ENCSR578AKX	ENCFF442VQS	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_2	1	76	single-ended	9904200	https://encode-public.s3.amazonaws.com/2021/08/25/87edbeaf-17ee-4183-b514-7211aa63d4f9/ENCFF442VQS.fastq.gz	93fbb9e32a1b99ed72675f6bfec5f269	ENCSR170MJE
ENCSR913SEI	ENCFF686ANA	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	3361323	https://encode-public.s3.amazonaws.com/2021/08/25/795d0eb9-1f54-495b-b602-f2e1e359a4d8/ENCFF686ANA.fastq.gz	a47f38c6a4aba046138da51a00a03eaa	ENCSR564VBC
ENCSR913SEI	ENCFF060DFN	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	3334815	https://encode-public.s3.amazonaws.com/2021/08/25/f9b7f5e0-9553-431e-a924-becc9c745206/ENCFF060DFN.fastq.gz	392949442d9b82dc6f5a09db6c1fad8d	ENCSR564VBC
ENCSR913SEI	ENCFF201WTX	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	3287648	https://encode-public.s3.amazonaws.com/2021/08/25/77ab3b0f-2f96-43f8-ae7a-62bfbd2b22d9/ENCFF201WTX.fastq.gz	7a985e294485ad5a9bf716b65cba44eb	ENCSR564VBC
ENCSR913SEI	ENCFF268JON	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	3308479	https://encode-public.s3.amazonaws.com/2021/08/25/bc656204-b0c0-4a59-8f10-b619ba24df64/ENCFF268JON.fastq.gz	7f4c3cd436ca4f161e2ecdbfc9561fc1	ENCSR564VBC
ENCSR913SEI	ENCFF098RRQ	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6985482	https://encode-public.s3.amazonaws.com/2021/08/25/cca609d6-fb28-4397-8b7e-3a575cabdae2/ENCFF098RRQ.fastq.gz	d71808259e3d4e1791cc5adbf938a3bc	ENCSR564VBC
ENCSR913SEI	ENCFF265HNP	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	7003316	https://encode-public.s3.amazonaws.com/2021/08/25/0a9d8768-ac20-43d2-9c47-952549c6e802/ENCFF265HNP.fastq.gz	8298db118b1316f4f1eb6178ed1cc99c	ENCSR564VBC
ENCSR913SEI	ENCFF147JYO	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	7087041	https://encode-public.s3.amazonaws.com/2021/08/25/4f4d6692-09d1-41d0-979b-b4f02e0be56b/ENCFF147JYO.fastq.gz	ba3ff0f46682397245fac3b928f13bd9	ENCSR564VBC
ENCSR913SEI	ENCFF025SLF	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6927666	https://encode-public.s3.amazonaws.com/2021/08/25/8630d599-c15f-4611-b7ee-09bbd9acb1ef/ENCFF025SLF.fastq.gz	f5a85acbd12651f75d330a6f4de92d37	ENCSR564VBC
ENCSR881YFU	ENCFF124NCY	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_1	1	76	single-ended	4908160	https://encode-public.s3.amazonaws.com/2021/08/25/1076ea0a-a6bd-4acb-8e8a-af1d16c41212/ENCFF124NCY.fastq.gz	43cf7e463a96d8861e89d37deb7ce8d4	ENCSR061EXX
ENCSR881YFU	ENCFF487RGR	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_1	1	76	single-ended	4857141	https://encode-public.s3.amazonaws.com/2021/08/25/1ae112fb-a67c-48fd-a794-52cf9021a54a/ENCFF487RGR.fastq.gz	c9f4f88ac89285b97bdbc8059760329d	ENCSR061EXX
ENCSR881YFU	ENCFF725KJG	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_1	1	76	single-ended	4854527	https://encode-public.s3.amazonaws.com/2021/08/25/86efff18-d5c1-48b8-8c1a-1c654e1faa76/ENCFF725KJG.fastq.gz	8945dfe19070dc3a2c0a8c3b4ed6dd65	ENCSR061EXX
ENCSR881YFU	ENCFF009YHH	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_1	1	76	single-ended	4883189	https://encode-public.s3.amazonaws.com/2021/08/25/7cb2cc51-1425-4642-9ed1-59080daa591d/ENCFF009YHH.fastq.gz	12943b96c9a57f79d04284abd553f0e9	ENCSR061EXX
ENCSR881YFU	ENCFF266QDM	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_2	1	76	single-ended	5352736	https://encode-public.s3.amazonaws.com/2021/08/25/9fb0b574-c561-4a25-87d8-3b0b58a23a7a/ENCFF266QDM.fastq.gz	e38cf723885c78f0743a8dd7e3f0cf69	ENCSR061EXX
ENCSR881YFU	ENCFF496ZFM	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_2	1	76	single-ended	5281579	https://encode-public.s3.amazonaws.com/2021/08/25/7c6eca30-764f-4a0c-be09-25e6344299d4/ENCFF496ZFM.fastq.gz	9069b7e637f09ba4c3629eab702b55ad	ENCSR061EXX
ENCSR881YFU	ENCFF081DAT	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_2	1	76	single-ended	5261782	https://encode-public.s3.amazonaws.com/2021/08/25/dcd26c4d-d7b8-4b65-bd0e-b873111d633e/ENCFF081DAT.fastq.gz	1ab1b59a9ee420b1944f0df8682281f5	ENCSR061EXX
ENCSR881YFU	ENCFF543TES	CTCF	heart left ventricle	left ventricle of heart,cardiac left ventricle,left cardiac ventricle,left ventricle	1	1_2	1	76	single-ended	5305385	https://encode-public.s3.amazonaws.com/2021/08/25/2166b563-a34a-4028-9c33-64a9cae94663/ENCFF543TES.fastq.gz	63b89095fe2aa473163e8e8bd31f6675	ENCSR061EXX
ENCSR230RQK	ENCFF305YGX	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	7022361	https://encode-public.s3.amazonaws.com/2021/08/25/4b022d76-3f10-40f1-bca3-a751295c71fb/ENCFF305YGX.fastq.gz	2bef54082a5266ca848006c421f2607f	ENCSR237ZMF
ENCSR230RQK	ENCFF711LDX	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6996548	https://encode-public.s3.amazonaws.com/2021/08/25/bf025ed9-d5cc-41f6-878f-dd49ad4af187/ENCFF711LDX.fastq.gz	448ea37e7fee1f469f4053bebe6d660d	ENCSR237ZMF
ENCSR230RQK	ENCFF113FTA	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6845819	https://encode-public.s3.amazonaws.com/2021/08/25/1b27e212-0d6d-47c2-8861-e2b0d71b9d4a/ENCFF113FTA.fastq.gz	96fda6e41aa650cc461a8fc34ceb127f	ENCSR237ZMF
ENCSR230RQK	ENCFF600PAT	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	6749951	https://encode-public.s3.amazonaws.com/2021/08/25/42a49685-ed67-4cb0-aaa4-e4c8e4ead6a0/ENCFF600PAT.fastq.gz	1206d45abb6548f882abb553e409d065	ENCSR237ZMF
ENCSR230RQK	ENCFF829OEH	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6677080	https://encode-public.s3.amazonaws.com/2021/08/25/7e03d22d-341f-4feb-afc6-d550a1f8df82/ENCFF829OEH.fastq.gz	828e2ff69c7922b2d5ff808428b27e7e	ENCSR237ZMF
ENCSR230RQK	ENCFF713AUO	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6706056	https://encode-public.s3.amazonaws.com/2021/08/25/ff359c78-c634-41c8-85ac-2411d52f833c/ENCFF713AUO.fastq.gz	72629bd55c750cf225caea57264294ff	ENCSR237ZMF
ENCSR230RQK	ENCFF845LZY	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6749102	https://encode-public.s3.amazonaws.com/2021/08/25/39cf987a-71d9-437c-9c47-06f0d8303b09/ENCFF845LZY.fastq.gz	0ab5f26d056aa20af38ec4cb852dd085	ENCSR237ZMF
ENCSR230RQK	ENCFF698SNP	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	6791742	https://encode-public.s3.amazonaws.com/2021/08/25/9b00ce70-0b2a-4ecb-bb1b-1f8c868a6383/ENCFF698SNP.fastq.gz	0318d4c382b2a403af3bef9cda132deb	ENCSR237ZMF
ENCSR525VXD	ENCFF170ISH	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5708896	https://encode-public.s3.amazonaws.com/2021/04/30/3b348887-836b-4472-a890-608399edf64b/ENCFF170ISH.fastq.gz	d7ef3e60bb2f2525a526ffead99fc34e	ENCSR836KPL
ENCSR525VXD	ENCFF166QOT	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	3719574	https://encode-public.s3.amazonaws.com/2021/04/30/dc152b37-2ff3-4180-b71a-53ee4d9df1f3/ENCFF166QOT.fastq.gz	9cd704065e224a54e49caa687bac2674	ENCSR836KPL
ENCSR525VXD	ENCFF057RII	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	3745572	https://encode-public.s3.amazonaws.com/2021/04/30/bab9d94a-7675-4ab4-ab7d-75703e215c22/ENCFF057RII.fastq.gz	5e546b564b2298c33ab26fd1578c6176	ENCSR836KPL
ENCSR525VXD	ENCFF453VVQ	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	3837014	https://encode-public.s3.amazonaws.com/2021/04/30/2489074a-deca-441b-844c-2e3fb658b50e/ENCFF453VVQ.fastq.gz	68898729d2bf754f918f368f6367284e	ENCSR836KPL
ENCSR525VXD	ENCFF811CNJ	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	3740396	https://encode-public.s3.amazonaws.com/2021/04/30/2371591a-36cb-4868-8040-128bbab34427/ENCFF811CNJ.fastq.gz	893554f23c085a7025bc4139229d8ff0	ENCSR836KPL
ENCSR525VXD	ENCFF084UTM	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5734898	https://encode-public.s3.amazonaws.com/2021/04/30/6b74ce85-9c33-422f-87f1-eca0a6bcf5aa/ENCFF084UTM.fastq.gz	9e7a583da719a96f23f47d002e988aeb	ENCSR836KPL
ENCSR525VXD	ENCFF465HJK	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5762562	https://encode-public.s3.amazonaws.com/2021/04/30/bb90c833-4a1d-48d7-8d23-274773278bff/ENCFF465HJK.fastq.gz	a56df512cdcc588c2e21c2aa06574098	ENCSR836KPL
ENCSR525VXD	ENCFF022VOO	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	5667467	https://encode-public.s3.amazonaws.com/2021/04/30/947e6209-deef-44d4-91a9-9e79f9d293ea/ENCFF022VOO.fastq.gz	5329ba348af052530cddec66eaa04be5	ENCSR836KPL
ENCSR525VXD	ENCFF559JAO	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	2775434	https://encode-public.s3.amazonaws.com/2021/08/25/3c307426-ec0d-4632-8f50-c3edb399deeb/ENCFF559JAO.fastq.gz	c67931d815c286129a0e92a6a451c41c	ENCSR836KPL
ENCSR525VXD	ENCFF020MRD	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	2853091	https://encode-public.s3.amazonaws.com/2021/08/25/609f4879-c180-4482-8f58-c2c15c10dfe8/ENCFF020MRD.fastq.gz	088095c5bd0c4b35f96847e1b30352a5	ENCSR836KPL
ENCSR525VXD	ENCFF145JTS	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	2755748	https://encode-public.s3.amazonaws.com/2021/08/25/cdc1921d-2087-46a9-b8c3-c2f3d8078524/ENCFF145JTS.fastq.gz	82080cb9ecd0c8a6147a79258cca3132	ENCSR836KPL
ENCSR525VXD	ENCFF889SEF	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	2817270	https://encode-public.s3.amazonaws.com/2021/08/25/3f3cbef9-2a8a-4bb1-90c6-3b40e6160140/ENCFF889SEF.fastq.gz	a1ce538a3a5ba02ffa2fb14527ff2991	ENCSR836KPL
